text,label
i am gonna change my pfp coz of you,1
i know im picking on him a bit but please,1
288 maxs which is equal to 0288 axs,1
dont be aggressive in getting a free 75 slp at adventure,1
if you dont have performing axies you have no way to get others except in 1 year of play maybe,1
dificil ficar nesse top ai,1
well also the fact the previous p2e model clearly didnt work be interested to see if they keep the p2e badge or quietly fade it out,1
yup thanks for the pfp,1
why my rating is 1020 but i receive 1 slp 10001099 3 slp,1
any news about adding ron network on binance,1
can i see your axies and scholars,1
genuine question is this game still p2e or is it moving to a more traditional model of prizes because the two are very different,1
waiting for the teamhoping to choosethanksgodbless,1
thanks sa info ate sayang naman,0
just when i was about to hit 2kmmr now i have to hit 3k mmr,1
not that itll pump that fast tho,1
you just play adventure i would love players like you go away ciao and uninstall pls,1
then 1010100pesos per day hahaha gudluck better play my pegaxy,1
im talking about the near future,1
all of these changes happened because a multi billion dollar business cant figure out how to get rid of bots and manage economy go figure,1
lol no doubt you can tell from the wording there was quite the attempt to sound smart but what most of us read was i have no idea how any of this works,1
the one receiving the money when you buy is the seller not even sky mavis true they get a cut but a small fee for making the game compared to legacy games who take 100 no one forces anyone to buy moreover buy high thats all on the buyer your money your responsibility,1
we at spriggan are ready see you at the top,1
did they remove the earnings entirely last i checked you can still earn money playing maybe peanuts but still money so i dont see fraud anywhere what i see are unrealistic expectations brought about by apeing in high on pure hype all voluntarily no coercion,1
in pvp will you lose your stamina if you lose,1
please dont remove the first try completion ing ruin 21 and 36,1
why remove the slp rewards for first time completion,1
is there any compensation for axie level so it wouldnt go to waste,1
too much axs rewards on leaderboardnd it to top 700k instead of 300k only,1
why cant i acces to market place can any1 help on this please,1
it is pay to play in the beginning you need to buy axie to play,1
an aggressive response over a regular sentencenndid i hit your nerve are you currently on your period man,1
microaxs has been around for a long time and i believe it will also be the currency for loot or transactions in land its just for ease less decimal places to deal with,1
no if they do it how can the piramid work,1
how many slp average team could grind now,1
this is my speculation for current land development progress nn land ui n pve n upgrading materials n axie upgrade amp powerups n cosmetics and emoticonsn chatbox n sdk n gameplay,1
so min reward is 0288 axs around 19,1
did u free the bird,1
no way origin will be released on season 30,1
show ur username hahaha boi,1
what else do you need im still higher than you with those axies that have been nerfed,1
every card and axie has its own strengths and weaknesses,1
to reduce slp getting minted,1
they did invest to have a good axie and they have the skills to reach it though,1
in dailies the highest 1 could earn with lowclass axie is 90110 but now since the adventure is gone do u think it wont go higher of course it will because of rankingnnnow do u think this will update will help mint slower but the truth is it will mint more than what u remov,1
can you give more axs to the lower brackets so that they can breed more axies using their nerfed axies the anxiety you give everytime the nerf of axies will make breeders discouraged by giving them small amount of axs hearusaxie,1
indeed 200 million per mint even entire world treasuries cant mint that much,1
bulwark vs snail shell still has bug stun only applies after the bulwark axie hit the snail shell axie on its turn stun was not applied on the bulwark axies 1st card,1
how can i earn from this i got the adventure role i supposed to do adventure,1
sthefu and play the game,1
because of your axie players attack points much higher than me,1
top 1001300000 kindly compute again,1
ia there will be card balancing for this season,1
i dont want to play the arena for gods sake hayop kayo mga creators of axie,1
this is not a p2e anymore instead it turned into win to earn and winning is not necessarily easy nor time effective not everyone is enjoying arena some of us just like the good ol grinding of adventure where you just take it easy and dont stress adios,1
watch project demo on binance liven,1
are you a troll you asked the same thing yesterday slp is unlimited and players already know that why are you asking for info that is in the whitepaper cant you read,1
they announced there will be no update until end of ss21,1
hahahhaa sino ba naman nagsabi na mag invest k sa axie your loss kung ayaw mo mag arena,1
thats why you need to be more competitive,1
whats your thoughts about price,1
its a game utility token and thats not how this works at all lol,1
ow i just mentioned the crazy thing is i am facing aquas and just now plant carrot just hit me with a critnts are fine they were meant to do that but those low morale ones their insanely lucky,1
it is a game that is still in beta where its developers are in trial and error so that it maintains its economy its a longterm project,1
now i can give this chad the works 247,1
burning will come in origin doesnt make sense increasing slp req for breeding when no one doesnt want to breed cause of axie prices,1
when will season 20 start,1
maybe its too much work for lazy devs better reduce the rewards its less coding,1
if dev scare about bot farmingnwhy not lock the arena and daily quest featurenand then unlocking after win 10 or 20 mmr matchni think its fair enough for everyone,1
heres your screenshot for more options like dark mode please visit,1
how does a piramid scheme works,1
the problem with this if they removed axs for breeding 3600 slp only for breeding reqt for 07 then slp pumped breeding doesnt make sense because of higher price separate burning mechanism and increase utility of floor axies will make an impact imo,1
can players still get the bonus slp in ruin 21 and ruin 36,1
thanks for the invite we will just try and live by the new changes no need to listen for me i will be getting the same message,1
rofl well ur not wrong,1
balance the shuffle of the card,1
as always puttin the burden to the players and investors pathetica will always hit you harder,1
give the community hope by giving dailyweekly updatescharts on the effect of this painfully massive slp issuance reductionnni want to see this mintburn gap slowly close everyday makes the sacrifice less painful,1
reduce award of top ranker of axs tokenand create burning procedure of slp and transaction fee of slp in ronin wallet,1
you need burn mechanics 1st of all,1
from full game to a mini game oh my developmemt seems backward lol,1
why dont used slp to buy axies,1
maybe if we use slp to buy axie the burning maybe too fast hahaha just maybe,1
season 20 changes the team i used to be 2k mmr now cant go beyond 900mmr bcz ur damn nerfs,1
they dont care and jihoz just bought a meta reptile which he buffed,1
they need to re adjust breeding fees as itll be impossible to breed once the new pve slp rewards kick in,1
make it fair the game mechanic need to be changed and the power of some cards how can be fair to kill an axis with 2 cards also consider to give the player all the cards from the start of the game,1
to be competitive or for the investors to invest more money squeezing out more money from 3rd world countries huh nice,1
the slp on adv was forced by the player when 70 of the slp are farmed in pve and most of them are bot its quite obvious you want free money without the consequence behind it,1
why would they do that are they going to earn from that,1
for what you never listen,1
follow to get your nftairdrop nthe world first nftasagame people exchange swap and collect to play the dao puzzle game series discord to play and win huge prize,1
the main reason people are upset is because they either use the slp utility token as their livelihood or have a low tolerance to risk when investingning axie infinity now because the quick cash grab is ending is a mistake as their will be more ways then one to earn ron,1
soothing song should hit armorshield first then the next card hit the axie hpnnits unfair that both card deny armor saying,1
i sell some axies teams if you are interested send me a dm,1
maybe it will be stable in 004,1
its kinda blow your mind right even with this situation there always be some asslicker whos still backing these mfs up smfh,1
i consider this to be necessary to sustain the game at least for a few days i hope that immediately at the end of the season they will establish the expected methods of burning slp,1
its called inside tradingn shouldnt be players or buy axies and at the same time direct the company its a clear conflict of interest that would be difficult to hide in courtnnhow did anyone told them this this is illegal af,1
you only need to paste your ronin addresses and its save search if you are not confident with my suggestion,1
when is sesaon 20 oficially comming,1
they run out the lower community they focus in high profile community lets see who give more incom3 the lower community or high community,1
consider adjustment to pocky damage double bug pocky aqua is running rampant on high mmr,1
need a mechanism to burn 30 of the circulating slp in parallel that is to reduce pve expand axs prize each pet gets 3 energy per day,1
of season 20 release origin,1
seen this pump many times with other nfts,1
mmr win 20 5 lose 20 3 slp mint,1
just disband your profits will increasenn,1
no to burning mechanism yes to burning rewards lol,1
you know what jihoz says to that no problem i get profit so dont mind others,1
very interested to axis inpinity player scholarships sir,1
please dont block me i just saw this here in twitternnaxiebuilders,1
hahaha are you sad little pp,1
december released land game and move it again jihoz says land game release when season 20 is up and now move it again and again now say no burning mechanism lets build together and slpdumped,1
somebody build an axie mini game with the moba genre pls,1
wow pegaxy is so original lol,1
0x67f6c5e69cd66aa8eea272a65ca5b9e7504c549c any amount metamask wallet,1
axiebuilders what do you think bomber mansuper mario,1
is it so difficult to come up with a burning mechanism in a threeyear game,1
i have but no game developing skills,1
everyone are to subscribe to the email newsletter on the website visit for all information including the prelaunch whitepaper find all rex links and community places in the welcome to rex,1
my mnigame is slp up but doesnt work,1
does button adventure will be removed since no one would use it or if you play on adventure for testing cards would energy will be decreased,1
hi jihoz n about origin i suggest before open the parts of eyes and the ears of the axie we need to buy it 500slp to unlock or each parts is 250 slp nfor the biggest change and for the better,1
ethereum gas fees made it unviable more gas fees than the actual income on rental,1
also the reason why we have so many minted slp is due to axies growth if possible we can manipulate the minimum price of axies at market so that no one can buy it at low price so that they can do is breed axies,1
cutting off supply is good but what we need right now is burning mechanismsnwe need it immediately,1
also too many axies already asing 1 of the total axies is no achievement come on man,1
lol bullwark and catapult should trig once per round are u out of ur mind haha,1
a legend once said we need billions of slp for sustainable growth this upcoming origins,1
bring back the egg bomb damage and soothing,1
how about if remaining 34 of axie land is given away through some sink mechanic raffle by burning slp or axies,1
axie need move quick players are shifting to pegaxy,1
i think axie make this update its to latele will buy a lot of slp right now if they read this and then after pump boom its going to bottom again update is not helping axie players its good for people to buy slp right its a quick profit,1
what the team did to those who bought slp,1
reducing the mint of slp but no burning mechanism,1
have a mini game called saving slp lool,1
i just dont understand how could you buy slp you could at least buy axs and get returns by staking it,1
perhaps because of tough loveand also guilds can freely manipulate the eco as a group,1
i spent 8 thousand and after 7 months playing axie i got 18 of the amount playing daily without fail,1
hi axie infinity what if you do a event after the luna event like breedingevent using only slp ithink its work,1
we need to attract new investors and give them the confidence that this will never hppen again as an investor and part of the company for being an axs holder i ask for the resignation of the person responsible for having taken these measures too late,1
come to join our scholar,1
if adv is still playable will it use energy if you play it player still get the slp bonus in ruin 21 and 36,1
1 remove 150 slp 2 0 slp to 800mmr 3 remove 75 slp 4 put tax on transac 5 pressure players to change axie 6 nerf expensive axies 7 reduced arena reward 8 put back 1 slp because thats your consideration wow,1
theres a website out there who can show you your battle history your opponent and their mmr,1
what website is it safe is it organic,1
get tax every claim slp and force to upgrade parts and power ups every player to burn slp in the air and if you want to burn the all the slp then tell to your devs to make land and sell it to slp and also remove axs to the breeding and make good benefit to high breed count,1
lol the main point is just hey buff my axies card and make the enemy card like a trash,1
make ban for withdraw slp to market and start burn stock market,1
problem too many slpested solution burning mechanismndevs actual solution dont make slp nously,1
for those new to axie the same strategy was done last aug to help balance the economy 25slp was deducted from dq and 75slp from pve exactly the same reductions did we see a balanced economy since aug well what we have is a slow downtrend what makes aug diff from today,1
maybe trigger twice its just a suggestion,1
is this really axie discussing the updates beforehand,1
if you want to make arena slp earning difficult remove energy then implement 5 wins slp type of game this means we have to win 5 games to earn something this will make players have to spend more time playing tk earn more slp earned base on 5th win mmr,1
more powerks for hearing us outnits only announcement were made but its making the slp roar wait for the major big update to come out,1
lets discuss your band aid solution clownsnnso everybody transfer to or,1
plenty of crying babies here you are free toleave the game chao,1
when will be the start of season 20,1
thanks for the changes waaaaay too late but its much appreciated,1
repair the double anemonesthey left them unusable,1
is there anyone with a good heart can please buy my unique axie for me to be able to buy 2 axie to complete my own team and play in season 20 thank you very much,1
whats the point of breeding if no one will buy the thing that you will breed even a pure aqua now cost lower than 1 axs for breeding do you even think before you type it out,1
just buy the thing its easier,1
investors always adjust so sad that many people trusted this game really,1
you have to limit the supply of slp after this season 20 released since you have the computation of slp consumed per day on arena mode just suggesting if possible,1
guild vs guild or friends vs friendsn tournament slp stake per teamn red 5 playersnvs blue 5 playersn with the most win winsobviouslynn20 of total winnings to be burn,1
i wish pve wont permanently remove please dont,1
this is such an informative session,1
nice im looking forward to seeing what happens in season 20,1
heres an ideanmmr 2500 and over 15 slp per win instead of 12 and 6 slp per drawn battlenmmr 18002499 will still be 10 slp per win and still nothing for draws,1
your mothers house card is goodnon one sidenwhy dont you just eat and eat the at your house,1
thanks for sharing big help,1
looks like the old habit of farming noobs by the meta team players is gonna sprout again mainly due to lesser reward difference in top matchups compare to the next lower level matchup,1
yes because everyone wants where slp is going,1
out of 2 million players,1
just request it and hope they will let you,1
a lot of worried people lol,1
dump slp and pump ron,1
be read for below 2mil dau,1
go with the flow slp,1
a collection of the first nft owls released check it,1
its not same first is a 50 reduction second is a 100 reducction xd,1
they also need to do the slp buy back so that they can control the supply and not be dump by whales,1
i used my 20 transactions and u need ron to swap everything,1
slp is challenge number one for most of the community,1
hopefully they bring back slp from adventure once v3 is released,1
when this game started there was always the adventure and they never said they were going to remove the reward and now they come out with this the youtubers who promoted this can be happy there is nothing to discuss,1
what if the developers of axie are idiot especially in tokenomics and economy wagmi,1
sm should buy the portion of the total slp,1
buyback and burn or buyback and stake,1
still no demand for burning slp if you have to reduce slp issuance you should also increase burn rate by increasing slp breeding fee and meet the mintburn ratio in the middle oversupply of slp will remain untouched and will continue to increase i believe,1
discussions nah yes where the only balance you know is nerfing the rewards,1
bulkwark and tiny catapult effect should only trigger once per round leak and numbing lecretion should only disable 2 cards per round stock should only trigger energy gain twice per round us our opponents mmr so we know if game is fair,1
axie burning idean axie recycling eventanicsasing axie will grant you 14 axsnif you are lucky you can get 24 axs if you are not you only get 1axsnn,1
dude why would no one but it time is the key and also no need to be disrespecful insinuating that i didnt think before i comment youre and example for why humankind destroy everithing they touch including eachother,1
economic balancing in the middle of crisis is not a good solution you just like killing people in the middle of the pandemic to avoid spreading the viruses poor dies rich remains wanna crazy world,1
petition to use slp to reshuffle cards from round 1 if u have a bad draw,1
i remember when jiho told us that they will shock the world again in 2022 so this is it everyone this is how he will shock the world,1
what are u talking about hahaha you see a lot of double aqua in 2200 mmrl usable but need to learn how,1
at least i got half of my money i quit,1
a possibility of buy back as a method for economic balance was hinted on january 4,1
this is going to be a good one join it and retweet it can you dig it,1
when update because i didnt see anything in game,1
axie infinity new team launching now us guys for giveaways new partnerships and scholarships for players stay tuned,1
join us tonight in 3 mins,1
u sud have done this since last year imagine u cud save how many slp before hyper inflation ur speed of updates are like shid then again these acts are better than keep saying the same words everyday wo acts wish good acts coming in following weeks,1
at that time slp price is much high,1
do they think the value of slp will increase with the game change in season 20 thats the problem of most people who want to pump slp,1
we should have a ranking system its like mobile legends they have master grandmaster epic legend mythic ranks will ensure we only get matched against someone with the same rank,1
reminder set set yours guys,1
im looking for manageri apply for scholar in axielast team isbbphopping may makatulong dito,1
hi axie fam suggestion for slp burning mechanism use slp to power up axie in adventure land,1
he invites people to invest by saying that we will burn slp dont believe it its a shame you didnt throw your remaining money here since the news they said they will do soon they have increased the supply by 4 times why isnt binance delistingnslp is over,1
i am earning in pegaxy now so im chill 61 half day with many races left,1
seasons 1618 started on a monday while season 19 started on a wednesday i wouldnt be surprised if season 20 starts in the next 3 days once it starts could be back to 12 pesos while ron could see exponential increase,1
join the community and thank me latern,1
see no update yet but the slp go up as i said before once bitcoin go down all coins go down too since 2018 thats the way happen adv and dq must stay do not remove the slp on it,1
ive never complained about the price of slp thats not my issue being someone thats slowly invested what little i have each month to get the axies i have now pve is my biggest source of slp my team will fall below 800mmr if i do arena to much i cant afford meta,1
i was planning on grinding pve for as long as it takes until i can afford meta but im afraid without pve rewards thatll never happen now i hope slp hits 1 too but without pve my team would only earn 510 slp a day,1
no the community only caters to themselves being okay with everyone else except for themselves to not gain,1
hello manager looking for scholarships pegaxy manager,1
i have a suggestion why dont you put a workshop on marketplace wherein you can customize your axie with different skin or atleast give axie a skin this is done in any game plus we can add some additional bonus on stat while a skin is equipped slp will be the currency for it,1
email verification is being interrupted from yesterday i wanted to verify the email for scholar it keeps failing,1
its true sorry for my word,1
rythm game cute to see dancing axies r defenseh royale guys,1
i will recieve slp reward for lvl 21 and last boss level,1
value the time and effort atleast put some item to drop in adventure,1
no need to do that they will release a free to play axie in appstore so everyone that cant afford to buy can play,1
i think its nice for adventure uses true competitive ai axie team to be battle with so that we can learn truly,1
idiot fool boy there are still many advantages for new players in adventure fool boy,1
well its okay to have small rewards with bigger values,1
disagree i plan to play it and try to beat it now before it cost energy for me to do it,1
boom used to complain but i never compare,1
this have an arena that doesnt impact mmr for people to have funlearn without any repercussions,1
fair enough i do think there should be more burning mechanisms for slp rather than taking away the minting method but thats just my opinion,1
you want to earn buy slp today and sell it when they release the origin,1
first of all i said 10 cents to 20 cents no idea where your 1 dollar came from and if people can earn 5 to 10 dollars per day playing a game that is good please dont put your words into other people mouth keep your dream i already made profit buying slp at 01 cents,1
play the last 5 days of the season and reach top 10 like season 19,1
well like they said fo fun and try beating all of the ruins at least if you wont be spending the now more precious than ever and meagerearning energy,1
you only need to stabilize the value of slp above 008 and more people will return to join,1
the next devs good job only 2k mmr earn slp promisses dances drinks axie sisters s2 and more nerfs but the burning mechanism is too much work to implement piramid infinity,1
maybe we can earn exp in lieu of slp rewards so if ever the adventure slp will make a come back it will be easier to clear the ruins,1
i disagree peoplebotters who were farming pve is and has been confirmed as a major issue burn mechanism is definitely needed and is slated to be released along with v3 this is not going to fixchange things overnight its a necessary start that will take time to see results,1
and no pressure to grind for the daily quest now yay,1
post a selfie with the reward screenshot on fb and twitter so jihoz and the gang will follow me,1
sky mavis are the first one who conceptualized nft lendingrenting see axie tree but pegaxy is the first who implemented it,1
any proof it is implemented ingame like in pegaxy none just a 3rdparty out of service tool laughablenn,1
how can these mini games improve axie and especially slp,1
no one ask you to buy slp lol why would you blame axie infinity for your lost i might trust the process than doing fud all the time,1
if slp for daily quest is removed whats going to be the reward for completing the daily quest,1
theres a dick under your pants but it hurts just so you know,1
you dont answer any question you run away,1
do you not realize that they only nerf and buff during off season so there will be new metas every season which means people will invest in new axies so the economy will not go down and nerfingbuffing is also to balance the game,1
buy gamein token in private sale by gameinfinity,1
pray to earn 5slp a day,1
axs staking give 50k per day 117k in 1 month is nothing bro,1
help and feed the hungry street children,1
if i won first place i buy house and lot and also business,1
would provide scholarships to my dans non web3 friends and family,1
save money for my baby soon,1
50 will go to charity and 50 add new team,1
fix the crit system for high morale axies are fine losing 3x in a row due to a crit is something to rant about specially with a sure win and well played matchnnits really crazy or am i just that much unlucky,1
why would anyone do that if they can add someone and play 1x1 for free,1
think slp is 1 cent then calculate,1
thinking based on what you can see right now and not whats being developedning mechanisms planned are relevant with origins not v2n low mmr scholars will leave thats fine nlars are never gonna burn slpnnbut theyll come back once the price is up,1
its great to remove slp from adv and daily quest but i think we must level up to our axie so they can participate arena like lvl 10 you can unlock arenaadv useless now people go buy and arena no time to spend in gamei hope u read this,1
i think they did not some people bought slp right now because of this update the possible low farming of slp and possible pump of slp,1
theres a lot of different part time jobs other than playing games yknow if you dont enjoy playing games then dont play games,1
i would just ignore the adventure better to learn vs actual players in arena,1
this tweet hurts many people but excluding me thankfully and i think this tweet is unnecessary,1
axie racing slp per entrance,1
cockfight arenanyou must own a bird type axie to joinnand players with ronin wallet can bet slp or axs and the winner gets only 90 of its winning and burn the rest,1
source trust menthe economy is not worse like cryptoblades to have a buyback,1
dear skymavis i have a idea to return the slp coin price by buying a land project with coin slp with a price not too expensive or low price i think its a winwin solution where the land project is running as well as slp coins are burned hope this idea helps nmovilasia24,1
make something like pokemon go moba where you use your axie as your hero since they have 4 skills too,1
please someone build an axie auto chess like dota underlord,1
i had similar issue few hours ago which was attended to when i contacted them write them on their live support at ronininstanthelp to get your issue resolved straight away,1
pegaxy is beating you and even getting your playerbase you plan on copying pegaxys rental system thats so original,1
pump this comment for u bro,1
they will even copy the rental system of pegaxy so much for being the socalled 1 blockchain game sheeesh,1
jiho pls make origin released before doctor strange multiverse of madness im tired of waiting on pirated sites thank you,1
the important things that is including axie from main game,1
if it reaches 1 cent then i will calculate for now just dream about your 1 cent slp im sticking with reality,1
if its not worth your time its not wortg your time period it isnt the responsibility of sky mavis to make it so so play if you want stop if you dont no one is forcing anyone to much like no one forced anyone to buy axies,1
please clearly determine the maximum supply of slpnthe clearer and more transparent you are the more people trust youn in order for slp to go to the month the maximum supply must be known,1
so many small crypto babies on this thread crying such big elephant tears,1
they just had not done enough this actually might be significant enough to stop the bleeding,1
everyone fuding sell and leave the game our community doesnt need people like you if people remain breeding and doing every burning action in the game in the same or even bigger volumen with just 60 slp mint per user slp circulating supply offer issue will be fix,1
we r hold for 3 month,1
lack of burning mechanism is the problem why reduce the gaining of slp,1
true but this is the only way to make a healthy economy only the 10 can get on profits only the 1 can live from this thats the only way that a economy like this can work,1
its all depends on slp price 1000 slps at 001 worth less than 100 slps at 020 for example also by ending adventurequest gains they are pratically killing farm bots people with 50 accounts running adventure automatically i bet true players will be more rewarded,1
cant please everyone there will always be whining entitled crybabies always,1
slp told u booooom crypto top nr1 slp epic nnbtc amp eth money will flow in axieinfinity amp smoothlovepotion,1
it is high time to introduce a new mode of gaming experience on axie both to improve the game and to attract new players who doesnt like the former setting,1
lets get land released already dying to play,1
hey could you accept my request im top 3 hodler in argentina,1
nowadays these axies have the low value and im afraid to invest here now im considering the project of for my new planned investment i heard this one is a bullish,1
if i wont be able to join here why even live whats the point,1
u could buy slp using bnb,1
tough love at its best,1
dude you dont understand this is basic economics if they reduce the issuance of slp the price will go up less slp but each slp has more value,1
that would be a lot of thinking for sure,1
in our current game design yes but its not a final decision so far since were still exploring how we can utilize the body parts,1
slp new price will be 00001 in next weeknand scholars will earn 1 dollar in 3 weeksnrip,1
pegaxy investors will also copy axies current situation pump pump pump then dump,1
none unless they pay well,1
what did you say plan to copy lol axie had that rental before they just planning to bring it back,1
players can still play without energy since they are betting theyre slp,1
are u still worth it or should i give up i like the game but i kinda dont want to think my money would end up at nothing tho i mean its not so much but there are other nft games where i invested and i can make em grow if id give up on axie but i still have hopes for usomehow,1
everybody need a reward to continue building,1
instead of eliminating the daily hassle adventurers dont get slp its too complicated what we need is slp the price goes up now breeding is the right solution,1
how about having a game mode like classic from mobile legends where you can fight other players without risking your mmr but players need to pay like 36 slp paying a little to practice your team build sounds fun,1
its ok to learn from ur competitor,1
breeding is the only source of slp burn but because of nerfs people do not want to breed anymore axie farms investors are gone toon the nerfs the game is 30 luck anyway because of random crits and card draws announce a final balance settings and breeders will be back,1
what if slp can buy axie hahaha maybe slp burning haha what if we can use slp to buy axies hahaha so the price of slp to the moon hehe,1
men that sick as sick as covid,1
pls dont do slp reward reduction what you should do is create an attractive slp burn feature so that the ecosystem is balanced,1
release a new token that can only be obtain by trading slp and use that token in leveling axie as a requirement for a whole new arena of improved axies and skills,1
set up a water arena that only aquas can battle same goes with land and air arena put up an upgrade system to axies for these arenas using slp,1
your game is never been enjoyable like before a way to make more enjoyable and exciting like beforenyou are controlling the game searching our opponent that we never defeatednthe arena is very hard and tough change your setting you are controlling it unlike before,1
we want daily ron farming except of staking and reward for the is 25 slp and in adventure 50 ron reward daily,1
i will do that let whose with me,1
dont know what to do with your preloved luxury assetsnyou may able to make them nft and sell them at lxf marketplace and start making n,1
searching for a pegaxy scholarship please,1
you dont reply to any of my messages,1
can you explain why so many people are victims,1
is it because you piss off the hungry dogs,1
burn slp by paying a huge amount of slp to get a random part that you want to replace limited to the same class a feature that is available in the marketplace so that only the managers can do it or replace genes d r1 and r2 following the same concept more attempt more cost,1
once a miracle pump happens lets dump all assets and show them were tired of their bs thatll show em,1
any game which is fun to play free of anxiety and have no crits,1
look at their actions dont listen to their words,1
we already see it every month there is more axs in the market and more realising for staking and firts places of arenato hard to see axs at 166 again,1
check my twitter guys new nft giveaway,1
pegaxy based its framework off axies and tweaked or evolved some aspect of it corey said so himself also what is so wrong with working on an existing framework already if it happens to be working,1
r u serious millions of players vs 10 devs everyone is able to help more ppl more ideas wth men u r completely missing the point whats axie infinity about,1
the axies are increasing in the marketplace they do not want to burn their axies or to get rare items this is due to the uncertainty that is currently experienced,1
job gamingn whining if you guys arent providing value to this world money cant be created out of thin air legallyn was always a side beer money thingy,1
actually axie had that rental system before pegaxy dont know why it is not standard tough,1
a part of it some percentage has to be burn for the economy,1
small pp take just replying to hate at this point,1
axiebuilders here we go nn,1
communicate to them talk to them ask them what happened so that we think the better solution why the eth is going down so that we can make an action not changing the setting of the game or debugging it the market of eth is problem here not our game,1
yes they have before i know the difference of scholarship and rental,1
you mean this this is not ingame you understand ingame it describes something is inside the game,1
please help me all my axie and axs were hacked also my ronin,1
they are playing dressing up and partying,1
noob pegaxy copied the rental system of axie,1
just a wild suggestion why not create build a new p2e game mode that is exclusive for those breedcount 77 axies so that the breeders have their reasons now to breed their axies at its full breedcount capacity it helps the volume of slp burned somehow,1
i hope you will try me becuase i suprise my cute sister to give axie,1
axie td tower defense would be cool,1
you made a love potion but everyone drowned in the love potion its still good to be chirping here give it a hand its been 6 months now,1
sky mavis was dead game dev,1
i have an idea to burn slp what if you add like a lottery or dice game where slp is like 5 slp one roll something like that so everyone can burn there slp and the grand prize is like high tier axie or axie costume something like that,1
slp explain what will happen,1
rental and scholarship are different did sm implement a rental option ingame before or was it just an idea they had but they favored scholarship format wc they dont even recognize ingame,1
axie environment needs fresh ideas everyone loves classics but when was the last time you played bomberman or space invaders we are working on an original survival card game with shareddeck mechanics and far from the p2w concept lets hope we get selected axiebuilders,1
sky mavis has no competitors as they have said time and time again,1
well i was thinking of the same thing perks of having a 77 breed count axies,1
we are building an axie mmorpg called axieinfinity,1
is the ultimate coming from the tail part,1
we are working on a moba which utilizes axies as playable characters in ogami conquest axiebuilders,1
is the burning mechs really in the works,1
hooping to be a part of your team,1
why not mint the name inside the game and pay for slp i would like to see the name of all my axie inside the game arenaadventure to see the personality of each other would like to see this,1
huh once you lend those axie you can use it ingame,1
was the rent feature built within the game no it was a 3rdparty out of service tool,1
if its built by a 3rd party obviously skymavis will ban you,1
lets do some rpg gamingnni have many ideas a game like mario party and a race could also be fun to play,1
let me tell you this your whole company made it this far on the concept play to earn people play other games for funmajority be the best play to earn game you can be competitors will take your place if slp doesnt increase why change the fact that made you number 1,1
help someone stole 36 axies from my account in vacations,1
lunacian 13776219 and actually keep steeling axies from others accounts,1
woy developer lonthe nerf crititcal for beast dog,1
ow really about this anything plan about this nnsave the slp,1
you guys just ignoring the value of the slp,1
reptile and beast card buff again and again beleive me,1
all for it lets do this,1
is that a chart of slp look like pvu haha,1
too late for chancesni think,1
a mini game that let players bet slp on a esport tournament team like in dota 2,1
since when you started farmingni started last 2 weeks ago when slpweth is already at low,1
wtf 4 hrs ago it was 350,1
this not about minigame for launch of land gameplay just a add on like clash for clans who were player can attack every dungeon to collect some items to update their asset on their land attacking of every dungeon will require slp slp may the burning mechanism,1
bought at 14 thinking it would go up my 4k now 220usd if they dont want to burn they should take everything once than stealing it litttle by little,1
i have a question speaker please,1
just joined in dont know if this is already discussed but what can you share with us on the utility of our axies with origin coming out,1
305damage for reptile its not fair,1
3reducing slp gain in arena is not so good better to maintain itn4 reward to top 300k maybe not high instead spread it to all players playing arena dont conc3ntrateto few becuase all of them is your investors even though they are lowprofile in arena,1
its not even a bear market yet,1
yah close qs in around december,1
i wanted to speak but i get nervous,1
im laughing at your narrowmindedness no updates you cry here you go with an update regarding economic balancing you still cry,1
is it worth playing axiennyes maybe non,1
i guess they are removing everything nextime they will remove the game,1
from 1k to 300k players on the leaderboard is just too much theres really not a lot to compete for the top players pleeease adjust this 10k 50k leaderboard seems good enough,1
2018 2020 yes 2021 no longer,1
are you talking to my scholars who will leave maybe you want to apply to my scholarship i will have tons of openings,1
yes i like the heart button so how many scholars do u have,1
yep that was their mistake now they are removing pve dw rewards and reducing arena rewards triple whammy,1
should be max level 1st before you can upgrade your axie so energy will be use in leveling axie and it can slow down slp gain from arena,1
this is the last straw for me ni hope slp pump so i can sell all my remaining slpnall the best for the remaining players,1
probably a miscalculation from their part they were probably just looking at the bot problem they didnt expect people earning too much from arena as the meta keeps changing and people are now investing on arena based teams rather than just basic ones,1
1 slp for wins under 800 mmr lol with i adventure rewards so now my weak team is gonna earn even less then 50 slp a day iv been grinding since oct and reinvesting back into the game in hopes of getting a better team somedaythis is only gonna make it harder really,1
why is this ada yang sama,1
but they didnt soafter months ppl trying to give ideas etc etc after slp dump they decide to do that change im agree it is necessary but why wait to this moment if could be avoided always saying lands and v3 they didnt release to make it 3d with all the money they make,1
always saying of long term your a axies been here since 2018 and expected the over minting of slp due to surge of new players last july and by september the community is asking already about burning mech and updates but what the devs did,1
stop being stupid amp understand the tweet first before replying,1
most of the people crying in the comments are the ones without axies,1
will today be my first time ni dont think so i will die a virginn,1
slp price will not increase any time soon dont drink too much hopium we still dont know if origin will actually be released late of q1 with the teams history i highly doubt they will release it at that time will probably get moved like what happened to land update,1
you doing reduce slp farming but you must increase slp burning and balance the game spoil critical and card giving,1
i do they play 2hrs a day your players play 24 hours every day like i said sounds made up,1
