text,label
big is incoming nnit is next shib in the gaining historynndont miss it just buy and hold n gem 155 bnb in 9 daysn asixtoken,0
guys wonkey donkey is set to be the next big nft ect insane marketing budget prizes and utilityndont miss it nwonkeynft nftcollectionnnft y9 donkey n,0
dragonevo is the best ranked 18th in all newly added games you should definitely check this out n,0
cplay presale 305 bnb raised nnpresale link listed on coinmarketcapn audited by coinscopen hardcap 500 bnbn listing on pancakeswap n join community gt hard 500 bnb soon,0
icp nnicp 32x under the athnbuy at the bottom amp dyornnicp btc eth integration coming soon nnicpthird biggest innovation in the blockchain history nnicp will replace five tech giants and billions of dollars inflow to its ecosystemn you so,0
welcome to the revolution play to stress hahaha strategy is simple just leave bcs they dont give a shit,0
5 billion internet usersn we pay users 400n 5 billion sales availablen 100 annual recurring commissionn 500 billion commissionn 16 levels of referralsn pre launchn btc usdt eth,0
all common aap riskyswiftupstreamshuriken users will cry retweet this,0
almost 17m chicks staked at the moment to stake your tokens and earn chicksnnsolchicks nft solana crypto blockchain nftgiveaways,0
gamefi nft defi ow and participate in the gamefivault platform game experience get airdrop rights for free,0
play and earn few bucks and cool nfts when you play blackonwedfinance brand new games like the originsconquestconquer and war of the gods isnt this amazinghopp in and start earning some few,0
recently came across the first purley metaverse gaming launchpad unix gaming is bringing this to market and it has something to do with their token you invest more you get more back,0
the best bsc project is frdx thats why were all looking into whitepaper and waiting for you on our official page n,0
can anyone hook me up with 001 ron my assets are stuck rn ronin16c3a50ab4126572942bf9e3e4540596c6a896a3,0
youve got to be fin kidding dont get me wrong i agree with no slp from adventure and daily quest but making a joke out of it is just plain stupid,0
masterpiece n on polygon n,0
dont miss the next cryptopunks 10000 nfts dedicated to nndoe on uniswap nft doges p2e mobile gamen1000x altcoin nstaking earn up to 70 nndoetoken dogsofelontoken justdoeit doecrypto nft metaverse,0
were inviting younordial shipsgtgtlimited edition nft drop weeknimperiumempires a aaa space metaverse backed byto leaders avalanche 3arrows capital and gbv capitally small batchndont miss out join now imperiumempires nn,0
walang thrill ang adventure ano yan free money all the time mag arena ka gnyan ang buhay you have to earn with your skills,0
hi guyss lets join this project with me cause this project so looking amazingn byepix started its presale phase come and join us,0
want to earn money in a legit way i have this site that offers a great opportunity for you to earn in just a few days i earned atleast 200 register in the link below and see it for yourselfnn,0
this is utm 20 looks we will launch 3 in march in uruguay and we plan to expand to the rest of latam in the year if you want to win 100x buy and hold urubit,0
buying level of vemp is increasing and buyers are making huge investments in this project vempire because the team of is very trustworthy and will not leave their buyers so go and buy on,0
let me tell you about biggest staking platform its vempire where you can stake almost every metaverse token and will provide you highest apy nso go and stake now,0
is the next axie grab this gem before reaching 1000x gains n nn dogsofelon justdoeit playtoearn p2e p2egame nftcollection nftcommunity chainlink nft crypto dogsofelontoken doe nftgames nfts elonmusk dogecoin nntg,0
need many scholars urgent pegaxy scholarship now click the link waste this opportunity ngiveaways pegaxyscholarships pegaxyscholar pegaxyscholarship,0
want to spread the word about official twitter page invest now for better odds kittydinger,0
defiland low cap gem built on solana fastest network on record and backed by ftx top 3 exchange next to binance and coinbase check out and get in early before it flies nn,0
n big is incoming nnit is next shib in the gaining historynndont miss it just buy and hold n gem 155 bnb in 9 daysn asixtoken,0
minato is life changerjoin us now the best ceo minato minatomindset minatoarmy minatodao theminatoworld minatometaverse minatoecosystem minatoway minatoways minatospirit minatolifestyle minatoyouarenotalone n,0
first exchange listing imminent new great leader minatodao minato minatomindset minatoarmy theminatoworld minatometaverse minatoecosystem minatoway minatoways minatospirit minatolifestyle minatoyouarenotalone shibarmyyouthmovement,0
survive cryptoverse is heading towards a dangerous turn of events are you ready to face your enemies and become a true survivornnkill zombiesnfight enemiesncomplete questsnd in switzerland and backed by nft globalnngaming bnb defin,0
yearnnft finance presale is runningnnaudited by interfinfollow supply 73332 nft tokennlisting after presale pancakeswap amp apeswap nnpresale nbnb nfts,0
i see everywhere best project in 2022n the leader of this amazing communitynmany exchanges coming very soonndao nfts metaversennminato minatomindset minatoarmy minatodao minatometaversenphunngramn,0
defiland low cap gem built on solana and backed by ftx top 3 exchangenn,0
gamein token private sale live by gameinfinity the biggest crypto and nft project of 2022nect wallet and whitelist now and win 100 meta points and participate in the private salenn gameing,0
buy chicks using gate io mexc raydium 1sol orcan participate in yield farming using cropper orca raydiumn players to play our playable demo via nft solana crypto blockchain nftgiveaway,0
its time to buy before listing in pancakeswap dont miss this presale buy yearnnft nft token nownnlets make it 300x yfnft to moon tokenst supply 73332 nft token nn now nfts bsc,0
1k slp giveaway from the 1 nft gaming juicer ceonsow ntag 2 friendseet,0
there is a ron network already months before this tweet,0
how do you get exp for your axies,0
why do you need exp,0
day 28 of holding jihozaxiepsycheout at gunpoint til land gameplaynnbut we decided to let psyche go cuz we cant feed him anymore we gave him a few bucks to get back home tho,0
what about the energy sir,0
any scholar need d d d,0
still kinda weird that its play and you might earn xd,0
what do you mean by slp rewards has been rewards at certain levels,0
why still exist an adventure mode,0
1000 slp giveawaynnlets start that s20 nicelynn1follow me and liken3tag 4 friendsnnwinner selected in 5 days lets gooo nnaxieinfinityscholarship giveaways axienscholarships scholars,0
4win 1259 mmr no slp so far,0
additional energy to balance the removed dq,0
what about the removal of random crits was is updated too,0
the link above and sign up just solve the capcha and you have instant,0
cant gain slp on the gameplease fix,0
earn free crypto on telegramnnbtc amp amp doge bch usdt,0
substack article coming out a bit later today n details,0
can i take in advantire mode 200 slp i dont reach this lvl yet,0
since the reward for adventure mode and daily quest have been removed the daily reward will decrease also how about adding the energy this will make fair,0
u sure u always win if add energy,0
more usecase of slp in s20,0
to further slow down slp emissions when a season starts,0
update summary for months of building nlopment updaten remove adventure,0
too much reward in top dont invest just maintain axie much better to expand more reward in player below,0
can u adjust the 20 energy make it 8 axies to have 40 energy,0
what is diff with 75 slp in 001 usdt and 10 slp in 01 usdt,0
why are you still here thought you were going to leave,0
sry i dont get u i was in top 3lakh mean i will get 288 axs right not 288 microaxs,0
show some team secret pro player playing axie soon even if just 1 stream,0
why you requesting for burning mech r u going to help burn you own slp,0
although now its a little useless,0
we will offer 10 scholarships for the saison 20 follow us and retweet join our discord and be our next scholar,0
release ron staking and validators,0
no need no more bonus slp ruin 21 amp ruin 36,0
1000 micro axs 1 axs,0
its 0288 axs per person,0
have you made an announcement regarding season 20 is today some of us was shocked knowing that season 20 will be on the 2nd week of feb but not today the announcement just posted earlier on ph alert saying its just an update,0
people only take medicine slp,0
give atleast extra energies lt,0
there will be no sense of decreasing slp gain if they add more energy,0
send some guts please n71c33e2787464151aa654718ace7e6794e58781b,0
artkitnsed on nft marketplace with social media based and metaversenate sale benefits only 140 slots nmore coins 15 than presalesnnft special freennget bitcoin by holding arti nntg bsc,0
best altcoin for 2022 and 2023n kataarmy n nftsn whereisyourkatana n metaversen more at,0
gamein token private sale live by gameinfinity the biggest crypto and nft project of 2022 nect wallet and whitelist now and win 100 meta points and participate in the private salenn nweb,0
dont miss the next big thing 5 eth reflections and nft staking on its way project diving hard into the metaverse as wellbut most of all our community has unityand the team is transparent key to invest nfts shunav2 shunainuverse,0
welcome to yolo nlaunch on 7th feb at 4pmutc nl supply 100billion yolonomicsn 2 auto rewards in yolo tokenn 2 liquidityn 8 marketingngram ter instagram,0
icp nnicp 32x under the athnbuy at the bottom amp dyornnicp btc eth integration coming soon nnicp is the third biggest innovation in the blockchain history nnicp will replace five tech giants and billions of dollars inflow to its ecosystemn you so,0
with exidio dvpn you dont need to worry about internet restriction or being banned from internetnload the exidio to enjoy the internetnio dvpn android dvpn ios,0
pegaxynpegaxyscholarship n massive giveaway n n 3 winners nn pegaxy jockeyn axie teamn 200usdt10000 gcashnndetails n 1,0
meta saver societynn worlds first hyper deflation token 10 earnings streams addedn 1st token to help you earn extra money while n 1st token with 10 passive incomen real utility token that has a million dollar potential conversion from 100,0
pochiinu nn liquidity burned n14m mc with 33k holdlers n experienced team and devn same team behind cliff neko gzlrn staking n metaverse amp nftsnntg n,0
moon vault an exciting new multichain yield aggregatorn nbrewlabs audit amp rugdoc kycnintuitive ui and transparency in communitynvaults with only 45 profit feenchains bsc polygon fantom harmony cronosnvault examples banana apy 26308 ntelegram,0
hi guys if anyone wants to have fun playing games while earning money hub coin is here for you hub ensures that gamers are properly remunerated through its well defined and structured smart contracts and gamified systems for the more info click,0
i heard that with the hubber platform gamers can showcase their skills through nfts and be rewarded,0
hi guys i just found out a very interesting crypto gamer platform called hub coin im looking into it because i see it with longterm benefits,0
available for a limited time at 049 eth do not miss this opportunity nk out this item on opensea nfts nftcommunity nftgiveaway nftproject nftartistnnftlaunch nftgame nftgame,0
delighted to partner with the gorgeous britishindian star ms karishma kotak for her first nft drop launch she is known for her diversity of works in the industrynndespace des des,0
airdrop legionnetwork giveaway legion network gives 5 to anyone who creates an account on the networknk on the link download via appstore or google playnnyou earn 34 lgx coin 5 nnfor registration n code o5tve46syfal,0
imperium empires nft salerral code astridn ready forn122 1pm utc strekzann122 2pm utc scootienn112 1pm utc aurostar sold outn112 2pm utc augear sold outavalanche avaxn,0
another scholar quit today reason rewards reduction will focus on studies,0
too bad and kinda good at the same time,0
experience the first ever assetbacked nft marketplace for luxury assetsnbuy sell invest using crypto nn,0
seku presales is now happeningn 7 feb 8 am utchard cap 250300 bnbnminmax buy 012 bnbidity 70idity lock 6 monthsnya presale on pinksale,0
get ready for the biggest crypto presale project yearnnft token now nlets make it 300x yfnft to moon token nbuy before listing in pancakeswap st supply 73332 nft tokenn now doge,0
imperium empires nft sale astridndarsale schedulen112 1pm utc aurostar sold out n112 2pm utc augear sold out nnbe ready forn122 1pm utc strekzann122 2pm utc scootienavalanche avaxnn,0
1000 usdt at the event of spacecrypto is waiting for you to pick up join now at,0
its minato timeminatoarmy minatometaverse minatomindset minatoways minatodao theminatoworld,0
you dont want to miss out on this phuntoken without a doubt best community ever minato minatomindset minatoarmy minatodao theminatoworld minatometaverse minatoecosystem minatoway minatoways bitcoinbtcnx1000gems,0
minatoit is just the beginning nminatomindset minatoarmy minatodao theminatoworld minatometaverse minatoecosystem minatoway minatoways minatospirit minatolifestyle minatoyouarenotalonenphun phuntokenn lfg to the moon and beyond,0
minatonminatoarmy theminatoworld minatometaverse minatoecosystem minatoway minatoways bitcoin crypto altcoin n 3,0
minatoarmy theminatoworld minatometaverse minatoecosystem minatoway minatoways minato altcoin phun,0
110 employees strong private funding and 1 goal revolutionizing the cryptogame space creating 6 games a chain for all games a casino platform patentpending products crosschain nfts usable on all games and so much more interested nn visit,0
28njust launched ny for the biggest movement hitting the eth network lets unite all doggos amp make taonnexperienced teamnstrong community nmassive marketing n nn tao 100x,0
invest in cloud mining earn tron trx and withdraw 512 daily plus receive 3000trx when you signup registration link here n,0
pegaxygiveawaynpegaxyscholarship naxieinfinitygiveawaynn massive giveaway n n 3 winners nn pegaxy jockeyn axie teamn 200usdt10000 gcashnndetails n 4,0
this is a public pleanse someone should send me bnbnni will be so gratefulnbsc address n28719666ae7e2ad2959f353724dffb26c30c1d,0
and the best is i remember jihoz once said changes are visible around 15 days after the updates and this is just starting,0
still rocking my all time favorite teamnntop 5000 off season,0
slp the supply is rising very fast how a daily supply happens in hours,0
hi send me a dm i can help you fix back your account,0
remove the random crit thanks,0
hi i am willing to become scholar can you help me with the process even if 60 40 offered,0
looking for scholars 5050 split message me,0
slpnnslp 41x under the ath nnbuy slp at the bottom amp dyorn burning mechanism added in the season 20nnyou cant buy slpcoin this cheap ever again nmber 41x slp nni told you so nn100xgem axie nft metaverse gamefi nfts n,0
hopefully you will keep your promises this time,0
incredible congrats your energy and positivity is undeniable im excited to see what you can achieve,0
jihoz becareful theres a dude with pink hair and a dude with a dress next to u,0
its a temporary phase for now will be back after a few season or even when v2 comes,0
you follow back id love to be followed by the one and only devour owner and jac fam,0
she got your beautiful eyes,0
and victoria had a blessed family,0
is that jihoz mum the one on his left side,0
grande bro te queremos un mundo,0
25k for doing nothing just assets changing hands probably the reason why every large purchase is getting hyped up by the main account,0
correct thats 25k for sky mavis on that transaction,0
thats how crypto market works dude you get used to it or you better go and invest in commodities and less volatile assets,0
no wonder youre always talking positive bullshit,0
gotta wonder what the owner was thinking spending that money,0
im looking for a scholarshipnabb user here currently at 2k mmr experienced player here i want to play axie with my other phone,0
may the best talent joined,0
nice recruit a pokemon go veteran,0
are we going augmented axie battle,0
looking for scholars 5050 splitow retweet this post and message me,0
still dont know why is going to be removed slp from adventure mode when we all effort that much to get lvl 25 our axiesthats for nothing then nture will be a total useless part of the game if that soshould think for another fix i think good luck in the journey,0
wheres the busted pod for us who sold our land before that,0
i hope someone else will help me i need 1 axie to have free transaction in my ronin account i want to stake moreicbirdnftn71c33e2787464151aa654718ace7e6794e58781b,0
i hope you will help me i need 1 axie to have free transaction in my ronin account i want to stake moreicbirdnftn71c33e2787464151aa654718ace7e6794e58781b,0
breed rare mech grab it fast sir,0
i wonder what id get next year,0
now send s20 it will be more useful omg,0
can i ride that spaceship ser,0
but what will it do,0
im punching the air rn for not having one,0
yes just convert our slp to axs then stake also never lower the price of axie when selling,0
thanks to mcgincybertech on instagram or whatsapp him 12722261914 for help he is awesome and legit he just help me out with mine perfectly,0
how to be a scholar,0
i got challenger repping the ron1n21nndo i get a pass,0
bueno yo podra servir el caf y hacer limpieza en la empresa,0
hello little one youre jolly like your dad happy baby,0
check out this item on opensea via,0
everything happens for a reason this made you stronger and positive of any kind relationship you have now congrats again,0
someone with a noble heart give me 3 axies please nnd654d3ed00f4a26b97a995f466e45f9fbcf6a801,0
give me some axs from ronin pleasenfc3112ffcb15b322ea17b51f210e6cf0b3dda5,0
i dm you sir hope you will notice me,0
and when does the season restart with the new changes,0
send me axs please i want to experience staking axs,0
normally we get the new signing holding the shirt ome abroad fella glad to be working with you,0
u are so nice to others that why it pays back to you more,0
we are very well represented greetings from brazil,0
legendary hire for a legendary company lfg lima,0
i already pm my ronin wallet sir wizz,0
motivation monday congrats on your achievement bro well deserved for more to come,0
congrats to your new job that as a former community member you can voice out the concerns of the community ndo not be a yesman nerf the op top 10 teams and not the common teams we lose our investment and scholarsnrats again,0
liat hoz ayang aku aja menyemangati kamu kapan satt,0
double bug plus aqua with pocky,0
balance that beauty you should nerf it as well,0
gratz but dont stop doing giveaways please i havent won 1 yet,0
and it means jackshit nothing,0
dont stop believin bro take care guys big hug in the house,0
it semms there are 3 heroes in that picture,0
a beast plant man that looks like u knownot good,0
how about us who got hacked all our axies gifted to lunacian any action about it if u can ban axies why you cant help us what a beauty,0
i just get a new phone and want to start play this game because dont have a job and there are many needs in my home i wonder if i can get an basic axie here as giveaway from anyone to start game please im from central america costa rica,0
that means these parts will be significantly stronger than the regular ones,0
but its making switching and trying different setups easier ive gone through 5 axies and managed to find the one that pushed my team 1500 plus finally,0
keeps on updatingdownloading new version but why0100 slp adventure and a lag,0
dont crop the image once you screenshot it just put it there,0
she got your smile dude,0
and more beautifully slp is 97 away from its highest price,0
nice one lima good luck with absolutely everything,0
your wife looks like jessica alba a lovely couple,0
growing up i was a heppi kid and proceed to say you are unhappy do you even know how to lie,0
i had goosebumps reading the captions ser i salute you mahal kita ser,0
hello boss i looking manager,0
my team anaknilima 99 crit rate,0
congrats s the importance of addition and multiplication,0
same question i asked i contacted support center but no positive response i was recommended to 7clipcode on instagram and he helped me recover my stolen axies and slp ill advice you to message him,0
what happend to pokemon go,0
good day manager im hoping to be part of your team im willing to grind 812 hours a day,0
live today 2nd utilitynall in one dashboard allows you to track everything about bitv and more staking swap statistics progress bars rewards news blogsn,0
slpnnslp 4100 discount from ath nnbuy slp at the bottom amp dyorn burning mechanism added in the season 20nnyou cant buy slpcoin this cheap ever again nmber 41x slp nni told you so nn100xgem axie nft metaverse gamefi nfts n,0
that axie is still floating,0
life doesnt discriminateeen the sinners and the saintsnit takes and it takes and it takes,0
thats a bit sus why is the axie on the video still floating is this a recycled footage,0
its 2022 how to download twitter video,0
now thats what i call a workday,0
hahahaha bruuuh ptsd i got wicked on in my position last year mays dump got liquidated those kind of snap,0
wow floating axie i wonder when this video is from not recent though thats for sure,0
this video is old the axies are in the air,0
in the crypto version the snap gets u rugpulled,0
i hope i wont be snapped into dust,0
and can you send me this video i want to keep it for myself,0
binances termi is about to win,0
so what are our expectations,0
come on board join our amazing communityeveryone is welcome and voice chat open 247 many things comingnminato minatomindset minatoarmy minatodao theminatoworld minatometaverse minatoecosystem minatoway minatowaysnphun altcoinngramn,0
hes playing with a termi ban him,0
you gonna wait til june hahahaha,0
heycan you help me to activate my axie infinity account its showing me activate your account please help me to solve this issue,0
how many laptops and screens are you needed really,0
include slp chart in the next video jk,0
axies are way to cheap now,0
why you dont sold the skims for slp and burn the slp,0
hello sir how are you,0
easy 425 marketplace transaction cut,0
hi sir kindly notice my pinned tweet i just posted my art entry thankyou,0
and i cant sell my beast for 0029 weth,0
is it a good day to build,0
yes bro slp is still 001,0
when is the end season,0
get rekt with aap team,0
i badly want one someday ill get myself a mystic its a really far away dream right now but its obviously in my bucketlist now,0
excellent news thanks for ur hard work axie infinity team if u need me in ur team just let me know my biggest skill is ordering pizza like a pro,0
my mic might be turned off mid stream tune in haha look forward to discuss some axie my favorite topic,0
a lot if you are running a bot farm,0
missed them so i made memes for the missed days tho it wasnt posted,0
hey bro i couldnt find day 12 and 14 where is it,0
found a bug is there a reward lmao,0
buy high sell it when dip good trader lol,0
do follow up the project you invest in before complaning dude,0
burned vs minted stays proportionalnnburn,0
wow maybe well see some interesting mechanics from the product manager of pokemongo,0
welcome to the team sir,0
pokmon go is the most earnings game,0
wow so everything then lol,0
cant claim ron keeps showing errornhow do i claim ron is this bug or is there a lock period before ron can be claimed shows ron is claimable though,0
so is this a goodbye to,0
give us the leaked of cards so we can breed now,0
refresh your qr but instead of making a screenshot right click it then downloadcopy it and send it to your phone it will work,0
slp burning ideannwe have a lot of eyes and ear partsnadd cards for eyes and ear parts of axie will encourage breeding and slp burninge are beast plant aqua specific eye and ear parts so damage bonues like plant vs aqua applies,0
please nerf beast damage is so overpower is not balance come on,0
in 9999 of all pancakeswap lottery rounds the 6 numbers declared as the lottery winner have not been bought by anyone at the pancakeswap lottery historynof course in 97 of rounds there is no winner of 5 matching numbersnpcswapscamlottery,0
that sounds like quite alot for 1 guy lol,0
oh where are the negative replies now,0
750 million supply increased in 3 months thief slp and its partner binance czbinance binance,0
hi axie community im selling an axie 0 breed with fish snack sandal pincer and pliers the cheapest one with these parts it can help you reach around 1800 mmr depending on the team and player you can check my walletn,0
get 5 daily profit by investing in tronere stick siten,0
so will there be axiego happening in the near future,0
better you pump your coin now,0
only mystic body parts can be upgraded to legendary,0
good point actually lol that means this video was taken before the update,0
they even know when to crit or give crits example you knew that you survived from that attack but your cards below are gone so that means it hits you with crits,0
wen axie infinity battle station,0
didnt notice the word dont instead of do,0
thanks katana been able to gain 40 just by swapping tokens,0
they should let us add other tokens to katana for swapping like pancakeswap,0
will have a 0 buy tax event for 24 hours to celebrate the upcoming announcements massive things are coming out in in q1 amp q2 dragoninfinity axieinfinity shibnobi cheemsinu nftcommmunity nftproject,0
i think while waiting since theres reducing and lessening of slp from pve dq and pvp its the right time to have a breeding event again before the land game release since breeding is the only burning mechanism we have right now,0
yup we dont even know the exact date,0
arbitration battles paid with slp and bet slp per fight with players from all over the world,0
is just like me but i only have my phone and a chromebook hahahaha,0
check also the mmr when you win vs when you lose they deduct much when you lose so if you have 50percent winrate your mmr will be lower,0
i hope your prepared to make 300 of these,0
im running a giveaway axie,0
hoping for pump up bcoz i need to buy laptop for online school,0
i just asked me to throw off if the most intelligent and not the most friendly gathered then nothing is needed i also have google,0
day26 of asking rudeout and asshoz to resign,0
this time we will feel the burning mechanism of slp in the breeding event,0
watch out for this manager who did not pay thier scholars,0
looking for scholars 50 here is a form youll have to fill to be elected for a accountnn,0
how much to rank for 288 axs,0
u sure i believe ur leader board dream on man not even same as ur username use here hahaha,0
and still our beast only makes critical damagve whens using ronin,0
troll mentality if u cant have a frontline neither can u,0
yes but so does the enemy plant,0
if i cant have a tank neither can you is the mentality of my bug,0
stay alive by avoiding 1 slp rewards,0
i pray i dont get matched with double hybrid aquas with aggressive plants and double discard bug aqua line ups,0
no sense of buying good quality axies as they just last for 23 months which isnt enough for roi nerf is waving make balancing less frequent as it isnt a free2play game,0
since anemone getting nerf i burn my anemone team to get item land,0
use atleast 6 axies to mix and match and try to beat the algorithm of the game which fixes ur match between a team that is counter to yours algorithmisreal,0
pure aap is now well rounded if the player knows the strategy,0
suggestions what if you defeated in pvp and you will not lose the energy like in adventure before if youre defeated no energy will losei think it will help to the low mmr community hahah,0
yup im using aap with plant backline ehehe,0
i got this team lose streak somehow cool,0
i feel like you arent alone i assume they have a plan lets just hope they play it fairly soon,0
youre just gonna nerf or new team and strategy anyway so why bother change team,0
yeah nowadays its worth it to invest in daos than nft games,0
to wait until origin comes out,0
secret coz youre gonna nerf it,0
haha thats my strategy too holding off for 23 days before i jump into arena again and get slaughtered,0
can someone buy my dusk for 250,0
to the shit u have 20 energy what u can earn per day 30 slp yeah sur,0
i saved ur pfp thanks,0
will i get 288 or 0288 getting top 150001,0
cant win arena time to stop playing,0
does ruin 21 abd 36 have slp rewards for first accomplish,0
can you atleast return the fast phase 60 energy is so long fast phase could atleast reduce the time playing,0
highest value of slp so far is 0025,0
double reflect op op opnall top rank teams using it u can check,0
hopefully tons of scholars will start to leave thank you jihoz and team mercenaries be eating good soon ahhhhhhhh,0
like ps5 or xbox or basically any game,0
once you see slp3s it has increased a lotnmexcglobal,0
we have a 61 morale beast and yet aquas dominate the critical attacks imagine experiencing yesterday full burst of critical damage from a low morale aqua multiple times in different opponent,0
pool slpweth for ron and wait for updates,0
in this update ss20 what benefits of floor axie cause they are not good enough to play pvp and earn some slp,0
too slow bruh my dusk is 46speed,0
plz consider add arena wins loses and draws for each day counter next to energy bar,0
or maybe its only people and bots trading the pair bnbslp on binance,0
kindly inbox mcgincybertech on instagram or whatsapp him 12722261914 for your immediate recovery he is awesome and legit he just recovered mine,0
thanks to mcgincybertech on instagram or whatsapp him 12722261914 for your immediate recovery he just recovered mine perfectly,0
send a direct message to mcgincybertech on instagram or whatsapp him 12722261914 for your immediate recovery he just recovered mine perfectly,0
aqua aqua plant but what is ur team isnt team fault in any case,0
will have to hibernate for now and will get back when v3 or project k is out,0
i forgotten i bought my team 700 roi in a few years lol,0
no strategy random crits happen at about 101 in favor of enemies,0
sell your team and buy aap is almost a floor price team and you can stay in 11001500,0
please make it 30 energies so that we can earn more slps because its not easy to win in arena,0
i dont have any strategy im from venezuela socialism made me poorest and my team hope is in 1200 mmr sorry,0
watch out they just trying to build the next nerf list already,0
cool bug you got there,0
wait for the top players to leave 1200mmr haha,0
im rolling with the og pure aqua,0
gonna go triple plant with heal poison and energy steal,0
upgrade scholars axie and give them 40 energy,0
dont tell them they will nerf it its a trap,0
changed to poison team since there is no adventure,0
looks this is an gamefi project if you want you can buy slp3l from mexcglobal,0
lose the plant in the first turn by a beast with 3 cards,0
you dont need strategy when the ai shuffling the deck gives you sht cards and your enemies crit you for days despite calculating your moves to victory hahaha,0
i already seen many players could reach high mmr using axie that nearly at floor price the team called old never die meta they didnt follow meta trend yet still survive all the way bbp aap theyre cheap yet still very useful depends on the pilot,0
doesnt the bug die too easily on the front line,0
unfollow you the best we can do,0
buy slp then sell slp,0
just for with low mmr and low energy will get a chance to get more slp even it is count as 1,0
can you guys please make the arenas energy like the energy consumption in adventure before like if you lose in adventure mode your energy will be the same unless you won the energy will consumed,0
yes will rocket or plummet like hell if we get big sell sell off where do you see it going,0
me too considering that they are coming from axies with high basic damage or advantage over aquas and then the system allows 0 energy cards to go critical as well we are too far from being balanced,0
if you say that u re actually not that good im not even a pro but i know im not that good to be in a better top as u should to admit,0
not gonna tell you you always nerf hahaah,0
i have no axie i only aply scholarship but i know how to play because my daughter have team aap i want team rbp i know what kind of strategy is,0
rather not say to avoid getting nerfed again,0
kindly send us a dm to have this fixed,0
not sure have to dig a little deeper i mean im more interested on the relation btcaxs the main idea its not getting less btc in the end,0
educating our scholars and climbing the ranks,0
what if there is an option to rearrange the position of axies when you see your opponent upon the start of the game,0
using the bpp setup weak against dark swooping but ima beat errbody else,0
prayers to dodge critical atks and make my own critical atks,0
nothing changed axie nerfed keep nerfed come on whats missing to have a smogon style regulation here,0
theres no way we are calling it microaxs right i think it should be milliaxs to avoid further confusion microaxs is 106 milliaxs is 103,0
will a recording of this be available for us on the other side of the world,0
special offer axie twins for sale 100 same look unbelievableible to sell only together send me your offers in dm accept only weth offersn andn,0
find another reliable scholar that can reach up to 2k mmr,0
guys it bothers me that you treat him this way do not point out his weaknesses if you are not going to help him please thats not smart either,0
for investment the slp doesnt offer much hope according to this volume he should have done ath by nowver the price is falling as its constant supply increasesle think the slp is rising and its already fallen to the ground i hope it rises get to the top better,0
look at the volume 130 b should have sent it to 100 if it were just 4 billion but volume of slp transacted is 36 billion rugpull,0
after i start s20 default 1200mmrni see 900000 base on my current mmr the numbers are keep increasing,0
it is not a million anymore though since the dip most players leave the game and sold their assets we have now like less than a million like 800k dau,0
that explains the rise we are expecting according to your roadmap what would be a good stability number for the slp,0
this strategy can catch ppl who otherwise have no intention to spend their slp on merch that has no utility,0
i can reach the top 300 k in a single game day in the whole season,0
the easy way to burn slp is to organise minichampionships battles with an entry requirement of lets say 25slp the winner takes it all minus a 1020 fee which will be burnt it is easy to implement and brings more interaction and engagement,0
that is the problem of the scholar if they cant reach 300k as i said that they have the skill to reach top leaderboards the manager just need to find a skillful and reliable scholar,0
lunacian im sorry but thinks dont work in that way slp has an infinite supply so you can create an incredible amount of fun ways to burn it knowing this if i were you id be happy when its at a low and affordable value and id buy as much as i can sorry for my englis,0
im just concern to those player who is not competent to fight in arena like elder just like on their documentary because they want to help their family now they called a bot i think its better if they do not remove dq instead of removing make it harder to gain the reward,0
everyone are investing here its a nft game and my point of view is if everyone are investing they should earn too axie managers are losing scholar with their investment how will you keep them if they cant reach top 300000 expanding more reward is the key for everyone,0
it works for them that bubble was amazing,0
ita break even in less than that even so even if it takes longer what game gives you back what you spent for it not legacy games the fact that you complain it takes that long to get money back for playing shows how entitled you are and that getrichquick is what you want,0
yes of course hard work pays what kind of commie bullshit do you think it should be theres no such thing as a free lunch you call demanding big selfish gains for mediocre effort a real concern no thats called entitlement,0
i am gonna change my pfp coz of you,0
i know im picking on him a bit but please,0
288 maxs which is equal to 0288 axs,0
dont be aggressive in getting a free 75 slp at adventure,0
if you dont have performing axies you have no way to get others except in 1 year of play maybe,0
dificil ficar nesse top ai,0
well also the fact the previous p2e model clearly didnt work be interested to see if they keep the p2e badge or quietly fade it out,0
yup thanks for the pfp,0
why my rating is 1020 but i receive 1 slp 10001099 3 slp,0
any news about adding ron network on binance,0
can i see your axies and scholars,0
genuine question is this game still p2e or is it moving to a more traditional model of prizes because the two are very different,0
waiting for the teamhoping to choosethanksgodbless,0
just when i was about to hit 2kmmr now i have to hit 3k mmr,0
not that itll pump that fast tho,0
you just play adventure i would love players like you go away ciao and uninstall pls,0
then 1010100pesos per day hahaha gudluck better play my pegaxy,0
im talking about the near future,0
all of these changes happened because a multi billion dollar business cant figure out how to get rid of bots and manage economy go figure,0
lol no doubt you can tell from the wording there was quite the attempt to sound smart but what most of us read was i have no idea how any of this works,0
the one receiving the money when you buy is the seller not even sky mavis true they get a cut but a small fee for making the game compared to legacy games who take 100 no one forces anyone to buy moreover buy high thats all on the buyer your money your responsibility,0
we at spriggan are ready see you at the top,0
did they remove the earnings entirely last i checked you can still earn money playing maybe peanuts but still money so i dont see fraud anywhere what i see are unrealistic expectations brought about by apeing in high on pure hype all voluntarily no coercion,0
in pvp will you lose your stamina if you lose,0
please dont remove the first try completion ing ruin 21 and 36,0
why remove the slp rewards for first time completion,0
